DTW,DistanceNormalization,FeatureNormalization,Clustering,Feature,SteelPenny,RobinsonFoulds
DTW-I,by-sum,MMN,UPGMA,MFCC,0.434780666487984,909.861029943051
DTW-I,by-sum,MMN,WPGMA,MFCC,0.422478334673457,812.396021200321
DTW-I,by-sum,MMN,UPGMC,MFCC,0.576253015277405,1441.99643549522
DTW-I,by-sum,MMN,WPGMC,MFCC,0.558420441347271,1239.81408585903
DTW-I,by-sum,MMN,Ward,MFCC,0.428330206378987,675.171528648259
DTW-I,by-sum,MMN,NJ,MFCC,0.265362279996426,408.766331289086
DTW-I,by-sum,MMN,Single,MSRCC,0.527275976056464,1107.29253931643
DTW-I,by-sum,MMN,Complete,MSRCC,0.415768784061467,720.759908530763
DTW-I,by-sum,MMN,UPGMA,MSRCC,0.49076208344501,923.036278507597
DTW-I,by-sum,MMN,WPGMA,MSRCC,0.415009380863039,757.053319586353
DTW-I,by-sum,MMN,UPGMC,MSRCC,0.585633878316805,1413.87958471427
DTW-I,by-sum,MMN,WPGMC,MSRCC,0.608085410524435,1266.62442616714
DTW-I,by-sum,MMN,Ward,MSRCC,0.409568480300188,708.449396592936
DTW-I,by-sum,MMN,NJ,MSRCC,0.281354417939784,591.906662079726
DTW-I,by-sum,MMN,Single,NGCC,0.466085946573751,1058.84232790381
DTW-I,by-sum,MMN,Complete,NGCC,0.381274010542303,686.329516602158
DTW-I,by-sum,MMN,UPGMA,NGCC,0.401545608862682,714.348569848732
DTW-I,by-sum,MMN,WPGMA,NGCC,0.387903153756812,830.029118956716
DTW-I,by-sum,MMN,UPGMC,NGCC,0.56194943268114,1336.54099649245
DTW-I,by-sum,MMN,WPGMC,NGCC,0.538157777182167,1200.33027440404
DTW-I,by-sum,MMN,Ward,NGCC,0.465835790226034,717.544183172164
DTW-I,by-sum,MMN,NJ,NGCC,0.270785312248727,530.647922632412
DTW-I,by-sum,MMN,Single,PNCC,0.442669525596355,1077.43608635411
DTW-I,by-sum,MMN,Complete,PNCC,0.417743232377379,749.690173476984
DTW-I,by-sum,MMN,UPGMA,PNCC,0.401938711694809,728.79560199066
DTW-I,by-sum,MMN,WPGMA,PNCC,0.386866791744841,728.227823020661
DTW-I,by-sum,MMN,UPGMC,PNCC,0.53833646028768,1438.91387316469
DTW-I,by-sum,MMN,WPGMC,PNCC,0.520360939873135,1218.37004967603
DTW-I,by-sum,MMN,Ward,PNCC,0.450853211828822,654.510688094388
DTW-I,by-sum,MMN,NJ,PNCC,0.264540337711069,476.901666931631
DTW-I,by-sum,MMN,Single,PSRCC,0.711810953274368,1555.17074519821
DTW-I,by-sum,MMN,Complete,PSRCC,0.66729205753596,1244.89526034014
DTW-I,by-sum,MMN,UPGMA,PSRCC,0.71458054140981,1555.17074519821
DTW-I,by-sum,MMN,WPGMA,PSRCC,0.699615831323148,1397.26707461686
DTW-I,by-sum,MMN,UPGMC,PSRCC,0.71349950862146,1555.17074519821
DTW-I,by-sum,MMN,WPGMC,PSRCC,0.715929598856428,1555.17074519821
DTW-I,by-sum,MMN,Ward,PSRCC,0.639158402573037,1191.32173938778
DTW-I,by-sum,MMN,NJ,PSRCC,0.637210756722952,999.057117138848
DTW-I,by-sum,MMN,Single,RPLP,0.511793084963817,1186.92598188974
DTW-I,by-sum,MMN,Complete,RPLP,0.360010720986331,867.640703751073
DTW-I,by-sum,MMN,UPGMA,RPLP,0.480586080586081,966.269263401721
DTW-I,by-sum,MMN,WPGMA,RPLP,0.473876529974091,912.577264902586
DTW-I,by-sum,MMN,UPGMC,RPLP,0.588349861520593,1399.73583086754
DTW-I,by-sum,MMN,WPGMC,RPLP,0.563620119717681,1256.71511032941
DTW-I,by-sum,MMN,Ward,RPLP,0.385741088180113,751.993212788304
DTW-I,by-sum,MMN,NJ,RPLP,0.367452872330921,766.946868507504
DTW-I,by-sum,MMVN,Single,BFCC,0.591396408469579,1389.71169096481
DTW-I,by-sum,MMVN,Complete,BFCC,0.457991601894041,783.023729524794
DTW-I,by-sum,MMVN,UPGMA,BFCC,0.532609666756008,985.158138022521
DTW-I,by-sum,MMVN,WPGMA,BFCC,0.460019655141606,865.464143873874
DTW-I,by-sum,MMVN,UPGMC,BFCC,0.628857321540248,1533.19953562191
DTW-I,by-sum,MMVN,WPGMC,BFCC,0.684159742696328,1405.22324497837
DTW-I,by-sum,MMVN,Ward,BFCC,0.473974805682123,827.872166749681
DTW-I,by-sum,MMVN,NJ,BFCC,0.267971053336907,457.333360147506
DTW-I,by-sum,MMVN,Single,CQCC,0.516563923880997,1125.53186615103
DTW-I,by-sum,MMVN,Complete,CQCC,0.412820512820513,746.996439193783
DTW-I,by-sum,MMVN,UPGMA,CQCC,0.449075314928973,816.93140535611
DTW-I,by-sum,MMVN,WPGMA,CQCC,0.442285356919503,782.280141143294
DTW-I,by-sum,MMVN,UPGMC,CQCC,0.573483427141964,1449.86980734085
DTW-I,by-sum,MMVN,WPGMC,CQCC,0.572464933440543,1285.43368117391
DTW-I,by-sum,MMVN,Ward,CQCC,0.452791923523631,682.878498526107
DTW-I,by-sum,MMVN,NJ,CQCC,0.264147234878942,420.737515561491
DTW-I,by-sum,MMVN,Single,GFCC,0.537693201107835,1189.78488487787
DTW-I,by-sum,MMVN,Complete,GFCC,0.391074778879657,774.552138977212
DTW-I,by-sum,MMVN,UPGMA,GFCC,0.455650853211829,795.050407349864
DTW-I,by-sum,MMVN,WPGMA,GFCC,0.332046814973644,711.224865084583
DTW-I,by-sum,MMVN,UPGMC,GFCC,0.61170374341106,1333.83029054078
DTW-I,by-sum,MMVN,WPGMC,GFCC,0.584704726168141,1193.71790443464
DTW-I,by-sum,MMVN,Ward,GFCC,0.434030197444832,772.323693023548
DTW-I,by-sum,MMVN,NJ,GFCC,0.263637988028232,509.269288953175
DTW-I,by-sum,MMVN,Single,IMFCC,0.552130796033235,1291.60155430113
DTW-I,by-sum,MMVN,Complete,IMFCC,0.413267220584294,737.351365679408
DTW-I,by-sum,MMVN,UPGMA,IMFCC,0.431787724470651,842.867792129516
DTW-I,by-sum,MMVN,WPGMA,IMFCC,0.453515590100956,858.526884679057
DTW-I,by-sum,MMVN,UPGMC,IMFCC,0.578700973822925,1533.19953562191
DTW-I,by-sum,MMVN,WPGMC,IMFCC,0.613052800857679,1350.22788815292
DTW-I,by-sum,MMVN,Ward,IMFCC,0.459733762172787,784.989094112614
DTW-I,by-sum,MMVN,NJ,IMFCC,0.275431072992049,464.949769825809
DTW-I,by-sum,MMVN,Single,LFCC,0.485651746627356,1248.12058842249
DTW-I,by-sum,MMVN,Complete,LFCC,0.440936299472885,720.738104543992
DTW-I,by-sum,MMVN,UPGMA,LFCC,0.369284374162423,725.815619558031
DTW-I,by-sum,MMVN,WPGMA,LFCC,0.393567408201555,767.898987049057
DTW-I,by-sum,MMVN,UPGMC,LFCC,0.555516840882695,1445.37890513204
DTW-I,by-sum,MMVN,WPGMC,LFCC,0.545546323595104,1237.93037114155
DTW-I,by-sum,MMVN,Ward,LFCC,0.456267309925847,710.491756206205
DTW-I,by-sum,MMVN,NJ,LFCC,0.277360850531582,490.700803618832
DTW-I,by-sum,MMVN,Single,logFBank,0.496739033324399,1137.61635217276
DTW-I,by-sum,MMVN,Complete,logFBank,0.290520861252569,600.018847696235
DTW-I,by-sum,MMVN,UPGMA,logFBank,0.386286071651925,831.208338580789
DTW-I,by-sum,MMVN,WPGMA,logFBank,0.351183775574019,701.668759975074
DTW-I,by-sum,MMVN,UPGMC,logFBank,0.546618422228178,1407.2775843274
DTW-I,by-sum,MMVN,WPGMC,logFBank,0.493808630393996,1135.90730922766
DTW-I,by-sum,MMVN,Ward,logFBank,0.328991333869383,535.767125726991
DTW-I,by-sum,MMVN,NJ,logFBank,0.268551773429822,495.620419315476
DTW-I,by-sum,MMVN,Single,LPCC,0.463789868667917,958.985025831262
DTW-I,by-sum,MMVN,Complete,LPCC,0.343187706602341,646.631123903116
DTW-I,by-sum,MMVN,UPGMA,LPCC,0.338139908871616,760.308093218126
DTW-I,by-sum,MMVN,WPGMA,LPCC,0.355963548646476,711.917445153327
DTW-I,by-sum,MMVN,UPGMC,LPCC,0.578075582953632,1275.95592406606
DTW-I,by-sum,MMVN,WPGMC,LPCC,0.540659340659341,1114.9450432919
DTW-I,by-sum,MMVN,Ward,LPCC,0.292629321897615,586.759583775177
DTW-I,by-sum,MMVN,NJ,LPCC,0.28411507191995,631.957180527984
DTW-I,by-sum,MMVN,Single,MFCC,0.473849727508264,1042.66498306286
DTW-I,by-sum,MMVN,Complete,MFCC,0.454846779237023,718.744703329438
DTW-I,by-sum,MMVN,UPGMA,MFCC,0.376601447333155,793.276403412978
DTW-I,by-sum,MMVN,WPGMA,MFCC,0.386205664254445,730.122523866301
DTW-I,by-sum,MMVN,UPGMC,MFCC,0.581479496113642,1400.22214803725
DTW-I,by-sum,MMVN,WPGMC,MFCC,0.586947199142321,1250.00649711627
DTW-I,by-sum,MMVN,Ward,MFCC,0.424881622442598,620.564216484435
DTW-I,by-sum,MMVN,NJ,MFCC,0.262646296792638,492.921015468779
DTW-I,by-sum,MMVN,Single,MSRCC,0.44802108460645,1037.31018483605
DTW-I,by-sum,MMVN,Complete,MSRCC,0.433351201643885,742.08548352063
DTW-I,by-sum,MMVN,UPGMA,MSRCC,0.420762976860538,853.303583377696
DTW-I,by-sum,MMVN,WPGMA,MSRCC,0.443464665415885,790.471706665287
DTW-I,by-sum,MMVN,UPGMC,MSRCC,0.547931743053694,1452.49266188705
DTW-I,by-sum,MMVN,WPGMC,MSRCC,0.5393549539891,1270.44993012455
DTW-I,by-sum,MMVN,Ward,MSRCC,0.456785490931832,684.844022849867
DTW-I,by-sum,MMVN,NJ,MSRCC,0.274743143035826,537.666509627813
DTW-I,by-sum,MMVN,Single,NGCC,0.4613776467435,1007.97107118934
DTW-I,by-sum,MMVN,Complete,NGCC,0.434244617171446,767.299081902893
DTW-I,by-sum,MMVN,UPGMA,NGCC,0.397435897435897,694.44716771871
DTW-I,by-sum,MMVN,WPGMA,NGCC,0.396211918163138,751.121026065415
DTW-I,by-sum,MMVN,UPGMC,NGCC,0.574350040203699,1337.48980698207
DTW-I,by-sum,MMVN,WPGMC,NGCC,0.59329044938801,1228.21850444138
DTW-I,by-sum,MMVN,Ward,NGCC,0.400991691235594,682.028458096286
DTW-I,by-sum,MMVN,NJ,NGCC,0.269570267131243,541.492440790904
DTW-I,by-sum,MMVN,Single,PNCC,0.41213258286429,961.067331477846
DTW-I,by-sum,MMVN,Complete,PNCC,0.402903600464576,709.127828214146
DTW-I,by-sum,MMVN,UPGMA,PNCC,0.397820066112749,761.43986317106
DTW-I,by-sum,MMVN,WPGMA,PNCC,0.403689806128831,708.490551569301
DTW-I,by-sum,MMVN,UPGMC,PNCC,0.51531314214241,1399.16213321704
DTW-I,by-sum,MMVN,WPGMC,PNCC,0.570240328776914,1284.14392807177
DTW-I,by-sum,MMVN,Ward,PNCC,0.443178772447065,684.504634701802
DTW-I,by-sum,MMVN,NJ,PNCC,0.264540337711069,475.282035335072
DTW-I,by-sum,MMVN,Single,PSRCC,0.711810953274368,1555.17074519821
DTW-I,by-sum,MMVN,Complete,PSRCC,0.66729205753596,1244.89526034014
DTW-I,by-sum,MMVN,UPGMA,PSRCC,0.71458054140981,1555.17074519821
DTW-I,by-sum,MMVN,WPGMA,PSRCC,0.699615831323148,1397.26707461686
DTW-I,by-sum,MMVN,UPGMC,PSRCC,0.71458054140981,1555.17074519821
DTW-I,by-sum,MMVN,WPGMC,PSRCC,0.715929598856428,1555.17074519821
DTW-I,by-sum,MMVN,Ward,PSRCC,0.639649781113196,1176.01007293856
DTW-I,by-sum,MMVN,NJ,PSRCC,0.571383900652193,988.441928253936
DTW-I,by-sum,MMVN,Single,RPLP,0.543652282676673,1272.48752811614
DTW-I,by-sum,MMVN,Complete,RPLP,0.432949164656482,693.61599310952
DTW-I,by-sum,MMVN,UPGMA,RPLP,0.342794603770214,812.38707121734
DTW-I,by-sum,MMVN,WPGMA,RPLP,0.458554453676405,854.604171305211
DTW-I,by-sum,MMVN,UPGMC,RPLP,0.575216653265434,1524.60670221265
DTW-I,by-sum,MMVN,WPGMC,RPLP,0.641597426963281,1436.84097468022
DTW-I,by-sum,MMVN,Ward,RPLP,0.448181899401412,732.816021278959
DTW-I,by-sum,MMVN,NJ,RPLP,0.342866077012419,531.542278116326
DTW-I,by-sum,none,Single,BFCC,0.60122397927276,1317.78712587605
DTW-I,by-sum,none,Complete,BFCC,0.484293755025462,856.458227633309
DTW-I,by-sum,none,UPGMA,BFCC,0.515813454837845,1009.51415967626
DTW-I,by-sum,none,WPGMA,BFCC,0.455132672205843,841.927145333937
DTW-I,by-sum,none,UPGMC,BFCC,0.633351201643885,1555.17074519821
DTW-I,by-sum,none,WPGMC,BFCC,0.664826230679889,1403.54351877003
DTW-I,by-sum,none,Ward,BFCC,0.513329759671223,887.711504170879
DTW-I,by-sum,none,NJ,BFCC,0.278790315375681,491.11199562012
DTW-I,by-sum,none,Single,CQCC,0.498034485839364,1116.31191785148
DTW-I,by-sum,none,Complete,CQCC,0.461091753774681,777.835909727556
DTW-I,by-sum,none,UPGMA,CQCC,0.435146966854284,901.268196533799
DTW-I,by-sum,none,WPGMA,CQCC,0.452023586169928,824.593817726732
DTW-I,by-sum,none,UPGMC,CQCC,0.583105512373805,1449.86980734085
DTW-I,by-sum,none,WPGMC,CQCC,0.553917627088359,1348.35915325834
DTW-I,by-sum,none,Ward,CQCC,0.455043330653087,727.539255022393
DTW-I,by-sum,none,NJ,CQCC,0.265362279996426,406.876514206837
DTW-I,by-sum,none,Single,GFCC,0.719083355668722,1431.81145043982
DTW-I,by-sum,none,Complete,GFCC,0.482444384883409,893.329710631359
DTW-I,by-sum,none,UPGMA,GFCC,0.648280175109443,1053.11736591602
DTW-I,by-sum,none,WPGMA,GFCC,0.43603144822657,957.805738744897
DTW-I,by-sum,none,UPGMC,GFCC,0.727660144733315,1504.36991911694
DTW-I,by-sum,none,WPGMC,GFCC,0.680380595014741,1319.64089876907
DTW-I,by-sum,none,Ward,GFCC,0.504717233985527,924.893571126057
DTW-I,by-sum,none,NJ,GFCC,0.338238184579648,655.720884094994
DTW-I,by-sum,none,Single,IMFCC,0.529768605378361,1149.24384596649
DTW-I,by-sum,none,Complete,IMFCC,0.385732154024837,772.123223501103
DTW-I,by-sum,none,UPGMA,IMFCC,0.369123559367462,783.441206356596
DTW-I,by-sum,none,WPGMA,IMFCC,0.303439649781113,697.516271847532
DTW-I,by-sum,none,UPGMC,IMFCC,0.618627713749665,1509.22849262131
DTW-I,by-sum,none,WPGMC,IMFCC,0.542946484409899,1282.67793391136
DTW-I,by-sum,none,Ward,IMFCC,0.406450460108997,718.374352669678
DTW-I,by-sum,none,NJ,IMFCC,0.292441704636827,549.510673784857
DTW-I,by-sum,none,Single,LFCC,0.45993031358885,1121.31777163254
DTW-I,by-sum,none,Complete,LFCC,0.411739480032163,722.493634231039
DTW-I,by-sum,none,UPGMA,LFCC,0.384722594478692,801.576487491993
DTW-I,by-sum,none,WPGMA,LFCC,0.457357276869472,772.993164108788
DTW-I,by-sum,none,UPGMC,LFCC,0.575797373358349,1441.99643549522
DTW-I,by-sum,none,WPGMC,LFCC,0.559492539980345,1273.08361415617
DTW-I,by-sum,none,Ward,LFCC,0.451701956580005,675.834536601015
DTW-I,by-sum,none,NJ,LFCC,0.271249888323059,469.095588580015
DTW-I,by-sum,none,Single,logFBank,0.469034217814706,1045.17685780663
DTW-I,by-sum,none,Complete,logFBank,0.408978826051997,720.365115856772
DTW-I,by-sum,none,UPGMA,logFBank,0.392995622263915,733.952677706075
DTW-I,by-sum,none,WPGMA,logFBank,0.35984990619137,659.814456759216
DTW-I,by-sum,none,UPGMC,logFBank,0.575055838470473,1449.86980734085
DTW-I,by-sum,none,WPGMC,logFBank,0.594416152952738,1300.48988624215
DTW-I,by-sum,none,Ward,logFBank,0.357607433217189,661.60370284964
DTW-I,by-sum,none,NJ,logFBank,0.27516304833378,530.332119966163
DTW-I,by-sum,none,Single,LPCC,0.462387206289645,979.932254862151
DTW-I,by-sum,none,Complete,LPCC,0.324166890020549,739.601527581171
DTW-I,by-sum,none,UPGMA,LPCC,0.361886893594211,765.059990791115
DTW-I,by-sum,none,WPGMA,LPCC,0.341972661484857,742.699341972417
DTW-I,by-sum,none,UPGMC,LPCC,0.52614133833646,1167.29746732282
DTW-I,by-sum,none,WPGMC,LPCC,0.455936746180649,1087.25610413274
DTW-I,by-sum,none,Ward,LPCC,0.296426337889753,641.554461067582
DTW-I,by-sum,none,NJ,LPCC,0.284838738497275,607.801104716668
DTW-I,by-sum,none,Single,MFCC,0.478763512909854,1099.3591864918
DTW-I,by-sum,none,Complete,MFCC,0.408800142946484,723.020518758248
DTW-I,by-sum,none,UPGMA,MFCC,0.405985884034665,838.948458360647
DTW-I,by-sum,none,WPGMA,MFCC,0.450987224157956,820.729866456943
DTW-I,by-sum,none,UPGMC,MFCC,0.57928169391584,1441.99643549522
DTW-I,by-sum,none,WPGMC,MFCC,0.557946931117663,1239.81408585903
DTW-I,by-sum,none,Ward,MFCC,0.429321897614581,696.367804780196
DTW-I,by-sum,none,NJ,MFCC,0.273751451800232,525.203142873403
DTW-I,by-sum,none,Single,MSRCC,0.544661842222818,1227.79782582742
DTW-I,by-sum,none,Complete,MSRCC,0.413919413919414,744.531325734405
DTW-I,by-sum,none,UPGMA,MSRCC,0.449325471276691,862.283048451388
DTW-I,by-sum,none,WPGMA,MSRCC,0.380469936567498,798.460173701739
DTW-I,by-sum,none,UPGMC,MSRCC,0.584972750826409,1457.86563354302
DTW-I,by-sum,none,WPGMC,MSRCC,0.6122755293487,1310.27252430949
DTW-I,by-sum,none,Ward,MSRCC,0.38491021173948,704.969892757761
DTW-I,by-sum,none,NJ,MSRCC,0.280255516840883,637.862467217725
DTW-I,by-sum,none,Single,NGCC,0.470052711516126,1045.78156743063
DTW-I,by-sum,none,Complete,NGCC,0.304904851246315,658.941079534788
DTW-I,by-sum,none,UPGMA,NGCC,0.382042347896006,760.505723366128
DTW-I,by-sum,none,WPGMA,NGCC,0.372357723577236,802.111753730028
DTW-I,by-sum,none,UPGMC,NGCC,0.561708210488698,1336.54099649245
DTW-I,by-sum,none,WPGMC,NGCC,0.557929062807112,1213.76134358487
DTW-I,by-sum,none,Ward,NGCC,0.399169123559367,665.490619986302
DTW-I,by-sum,none,NJ,NGCC,0.263861341910122,453.31082575877
DTW-I,by-sum,none,Single,PNCC,0.464236576431698,1136.45770033012
DTW-I,by-sum,none,Complete,PNCC,0.391253461985169,786.414897404153
DTW-I,by-sum,none,UPGMA,PNCC,0.399294201733226,823.655988946501
DTW-I,by-sum,none,WPGMA,PNCC,0.386411149825784,739.234922264309
DTW-I,by-sum,none,UPGMC,PNCC,0.531251675154114,1456.5139723933
DTW-I,by-sum,none,WPGMC,PNCC,0.576655052264808,1225.96601202378
DTW-I,by-sum,none,Ward,PNCC,0.438899312070044,702.263874634964
DTW-I,by-sum,none,NJ,PNCC,0.264540337711069,471.134079705098
DTW-I,by-sum,none,Single,PSRCC,0.713615652640043,1555.17074519821
DTW-I,by-sum,none,Complete,PSRCC,0.696739033324399,1226.70179876041
DTW-I,by-sum,none,UPGMA,PSRCC,0.71451800232288,1555.17074519821
DTW-I,by-sum,none,WPGMA,PSRCC,0.699615831323148,1397.26707461686
DTW-I,by-sum,none,UPGMC,PSRCC,0.71451800232288,1555.17074519821
DTW-I,by-sum,none,WPGMC,PSRCC,0.715929598856428,1555.17074519821
DTW-I,by-sum,none,Ward,PSRCC,0.652657911194497,1214.52525927031
DTW-I,by-sum,none,NJ,PSRCC,0.653077816492451,1013.7807953007
DTW-I,by-sum,none,Single,RPLP,0.490771017600286,1176.44260320626
DTW-I,by-sum,none,Complete,RPLP,0.327767354596623,628.90762176615
DTW-I,by-sum,none,UPGMA,RPLP,0.384445635665148,839.758338708147
DTW-I,by-sum,none,WPGMA,RPLP,0.39488072902707,698.180166643817
DTW-I,by-sum,none,UPGMC,RPLP,0.567309925846511,1475.93882934393
DTW-I,by-sum,none,WPGMC,RPLP,0.543419994639507,1324.01774654623
DTW-I,by-sum,none,Ward,RPLP,0.389895470383275,652.540083799939
DTW-I,by-sum,none,NJ,RPLP,0.313222549807916,617.617716438681
DTW-I,none,CMN,Single,BFCC,0.445439113731797,1040.31646553438
DTW-I,none,CMN,Complete,BFCC,0.37379612257661,694.083847446235
DTW-I,none,CMN,UPGMA,BFCC,0.386670240328777,713.266393571889
DTW-I,none,CMN,WPGMA,BFCC,0.354480478870723,671.259040810688
DTW-I,none,CMN,UPGMC,BFCC,0.637085678549093,1463.11211880957
DTW-I,none,CMN,WPGMC,BFCC,0.654337532386313,1466.28525426027
DTW-I,none,CMN,Ward,BFCC,0.345197891539355,529.256444807652
DTW-I,none,CMN,NJ,BFCC,0.273009916912356,525.255979060266
DTW-I,none,CMN,Single,CQCC,0.372018225676762,873.262359880005
DTW-I,none,CMN,Complete,CQCC,0.370874653801483,628.764258939691
DTW-I,none,CMN,UPGMA,CQCC,0.374010542303225,718.381212286644
DTW-I,none,CMN,WPGMA,CQCC,0.407254534083802,724.37063172982
DTW-I,none,CMN,UPGMC,CQCC,0.639676583579023,1425.22418625451
DTW-I,none,CMN,WPGMC,CQCC,0.611462521218619,1247.83610804434
DTW-I,none,CMN,Ward,CQCC,0.345180023228804,526.890795335335
DTW-I,none,CMN,NJ,CQCC,0.271777003484321,555.627722811276
DTW-I,none,CMN,Single,GFCC,0.601742160278746,1312.23004464913
DTW-I,none,CMN,Complete,GFCC,0.421540248369517,896.509881453703
DTW-I,none,CMN,UPGMA,GFCC,0.511230233181453,1083.18856202851
DTW-I,none,CMN,WPGMA,GFCC,0.486884660055392,1011.33663769517
DTW-I,none,CMN,UPGMC,GFCC,0.726561243634414,1510.22767341287
DTW-I,none,CMN,WPGMC,GFCC,0.678692039667649,1309.46944272434
DTW-I,none,CMN,Ward,GFCC,0.472911641204324,870.143769648838
DTW-I,none,CMN,NJ,GFCC,0.327633342267489,700.304365779962
DTW-I,none,CMN,Single,IMFCC,0.386554096310194,898.892884785007
DTW-I,none,CMN,Complete,IMFCC,0.340793352988475,598.670888870653
DTW-I,none,CMN,UPGMA,IMFCC,0.354319664075762,656.985408264768
DTW-I,none,CMN,WPGMA,IMFCC,0.373456624676137,743.309979919404
DTW-I,none,CMN,UPGMC,IMFCC,0.629545251496471,1466.28525426027
DTW-I,none,CMN,WPGMC,IMFCC,0.576735459662289,1200.58867591831
DTW-I,none,CMN,Ward,IMFCC,0.34396497811132,546.85654403626
DTW-I,none,CMN,NJ,IMFCC,0.33293129634593,609.683399077038
DTW-I,none,CMN,Single,LFCC,0.382623067988922,860.174371334147
DTW-I,none,CMN,Complete,LFCC,0.341901188242652,561.916550763238
DTW-I,none,CMN,UPGMA,LFCC,0.378397212543554,611.73251003786
DTW-I,none,CMN,WPGMA,LFCC,0.351567944250871,667.324565360561
DTW-I,none,CMN,UPGMC,LFCC,0.620110783525418,1374.77319519513
DTW-I,none,CMN,WPGMC,LFCC,0.602358616992763,1240.71419099542
DTW-I,none,CMN,Ward,LFCC,0.344402751719825,511.939788944868
DTW-I,none,CMN,NJ,LFCC,0.272598945769677,516.864617418518
DTW-I,none,CMN,Single,logFBank,0.424068614312517,953.6810099789
DTW-I,none,CMN,Complete,logFBank,0.365594568033592,627.98606295047
DTW-I,none,CMN,UPGMA,logFBank,0.39602430090235,857.894485526736
DTW-I,none,CMN,WPGMA,logFBank,0.353015277405521,719.875595282127
DTW-I,none,CMN,UPGMC,logFBank,0.613955150540516,1367.52652685539
DTW-I,none,CMN,WPGMC,logFBank,0.613186813186813,1338.87837389088
DTW-I,none,CMN,Ward,logFBank,0.345644599303136,500.076942547082
DTW-I,none,CMN,NJ,logFBank,0.297811131957473,549.081517281087
DTW-I,none,CMN,Single,LPCC,0.378852854462611,960.700321899528
DTW-I,none,CMN,Complete,LPCC,0.292048601804699,693.527521920137
DTW-I,none,CMN,UPGMA,LPCC,0.342017332261235,830.820571511513
DTW-I,none,CMN,WPGMA,LPCC,0.316492450638792,759.460554136777
DTW-I,none,CMN,UPGMC,LPCC,0.571482176360225,1125.15817750527
DTW-I,none,CMN,WPGMC,LPCC,0.496631823461092,1046.80207677607
DTW-I,none,CMN,Ward,LPCC,0.296551416063611,574.473436237074
DTW-I,none,CMN,NJ,LPCC,0.279692665058519,585.69985635964
DTW-I,none,CMN,Single,MFCC,0.378004109711427,858.669535502231
DTW-I,none,CMN,Complete,MFCC,0.338256052890199,515.246294333418
DTW-I,none,CMN,UPGMA,MFCC,0.358822478334673,643.814654504594
DTW-I,none,CMN,WPGMA,MFCC,0.353747878138122,649.918446866317
DTW-I,none,CMN,UPGMC,MFCC,0.636558563387832,1375.74622814753
DTW-I,none,CMN,WPGMC,MFCC,0.5978379344233,1198.45707609095
DTW-I,none,CMN,Ward,MFCC,0.344170463682659,501.012695163425
DTW-I,none,CMN,NJ,MFCC,0.269275440007147,518.083123264941
DTW-I,none,CMN,Single,MSRCC,0.50173322612347,1037.8901898039
DTW-I,none,CMN,Complete,MSRCC,0.429152148664344,897.519358840162
DTW-I,none,CMN,UPGMA,MSRCC,0.438345394442955,868.743485765629
DTW-I,none,CMN,WPGMA,MSRCC,0.398016617528813,845.434881070915
DTW-I,none,CMN,UPGMC,MSRCC,0.622210310015188,1426.53351431262
DTW-I,none,CMN,WPGMC,MSRCC,0.638863575448941,1352.92809417026
DTW-I,none,CMN,Ward,MSRCC,0.355909943714822,573.029419022838
DTW-I,none,CMN,NJ,MSRCC,0.300964888769767,551.4644529793
DTW-I,none,CMN,Single,NGCC,0.38476726525507,767.016545021649
DTW-I,none,CMN,Complete,NGCC,0.340114357187528,513.424054813157
DTW-I,none,CMN,UPGMA,NGCC,0.35732154024837,666.604427201409
DTW-I,none,CMN,WPGMA,NGCC,0.377637809345126,586.304131431779
DTW-I,none,CMN,UPGMC,NGCC,0.610837130349326,1337.74153608787
DTW-I,none,CMN,WPGMC,NGCC,0.593906906102028,1236.17092317587
DTW-I,none,CMN,Ward,NGCC,0.328178325739301,415.466596428818
DTW-I,none,CMN,NJ,NGCC,0.263450370767444,432.325350012241
DTW-I,none,CMN,Single,PNCC,0.366970427946038,777.302545477215
DTW-I,none,CMN,Complete,PNCC,0.367569016349504,541.330079778039
DTW-I,none,CMN,UPGMA,PNCC,0.365666041275797,603.997462104521
DTW-I,none,CMN,WPGMA,PNCC,0.331314214241044,656.052243795589
DTW-I,none,CMN,UPGMC,PNCC,0.619404985258644,1337.74153608787
DTW-I,none,CMN,WPGMC,PNCC,0.583185919771286,1200.86641221777
DTW-I,none,CMN,Ward,PNCC,0.388582149557759,470.831718153545
DTW-I,none,CMN,NJ,PNCC,0.265138926114536,427.169613893617
DTW-I,none,CMN,Single,PSRCC,0.739748056821228,1511.23395349669
DTW-I,none,CMN,Complete,PSRCC,0.707084785133566,1114.78240533624
DTW-I,none,CMN,UPGMA,PSRCC,0.729036004645761,1412.71199324347
DTW-I,none,CMN,WPGMA,PSRCC,0.727526132404181,1270.48191607599
DTW-I,none,CMN,UPGMC,PSRCC,0.738372196908782,1533.19953562191
DTW-I,none,CMN,WPGMC,PSRCC,0.735138032699008,1533.19953562191
DTW-I,none,CMN,Ward,PSRCC,0.55336370946127,1138.64420149236
DTW-I,none,CMN,NJ,PSRCC,0.597766461181095,976.593258292349
DTW-I,none,CMN,Single,RPLP,0.489761458054141,1069.73096407451
DTW-I,none,CMN,Complete,RPLP,0.381363352095059,671.900628412303
DTW-I,none,CMN,UPGMA,RPLP,0.383981059590816,682.141660444101
DTW-I,none,CMN,WPGMA,RPLP,0.440176896274457,782.52155459796
